336347.1	0	0	0
336353	0	0	0
336355.4	2.929301e-08	-3.408233e-06	-0.001017155
336357.4	3.411551e-07	-5.029142e-06	-0.001610951
336358.9	-1.466833e-07	2.515095e-06	-0.001936456
336360.8	5.576294e-08	-4.949281e-06	-0.006401829
336362.4	2.982561e-07	1.123175e-06	-0.008415656
336364.4	-2.401648e-07	-1.347857e-06	-0.007634392
336367	-9.784708e-07	-8.663628e-07	-0.005032891
336369	5.303882e-07	-1.16392e-06	-0.006880742
336371	-2.507586e-07	2.173707e-06	-0.004076076
336372.4	7.676426e-07	-3.889669e-06	-0.003618656
336373.9	-8.718926e-07	-5.037291e-06	-0.005538408
336379.5	3.439782e-07	-9.55537e-07	0.002761356
336384.2	4.611356e-07	-2.707297e-06	-0.00129769
336387.3	-1.040171e-07	-3.413297e-07	-0.00213962
336389.4	0.009166554	-0.5398571	0.07729906
336390.6	0.1018859	-0.8470019	-0.1159668
336391.9	0.1110515	-1.386858	-0.02815133
336393	0.1110523	-1.680903	-0.2506235
336394	0.1202157	-2.22076	-0.1590735
336395	-0.5104884	-3.208729	-0.1014163
336396	-1.882948	-4.091844	-0.1812487
336397	-3.886113	-5.374845	0.2151794
336398	-6.547482	-6.320286	0.181041
336399	-9.116131	-7.278831	0.14979
336400	-13.26101	-7.72052	0.08940864
336401	-16.58057	-7.740318	0.1148889
336402	-20.45646	-7.681475	0.04643798
336403	-24.43423	-7.06967	-0.06595278
336404	-29.04271	-7.151787	0.08420134
336405	-33.73474	-7.76066	0.3874049
336406	-37.68502	-9.062464	0.4367757
336407	-41.61696	-11.44398	0.6400957
336408	-44.31606	-15.9095	0.9916177
336409	-47.00598	-21.20892	1.145334
336410	-48.77789	-26.09954	1.384932
336411	-51.53303	-33.00542	1.696887
336412	-54.20463	-39.67859	1.655611
336413	-56.87622	-46.35176	1.553532
336414	-59.5295	-53.81061	1.806347
336415	-62.19192	-60.72958	1.977625
336416	-65.41067	-67.86398	1.845211
336417	-68.0731	-75.077	1.797626
336418	-70.7447	-81.16209	2.184872
336419	-72.68371	-87.6943	1.903214
336420	-74.72459	-93.08546	1.986736
336421	-75.94934	-97.51487	2.037159
336422	-76.71049	-101.7158	2.410934
