-37.1548462499563	-4.55015635328211e-15	-10.582648083663
-37.1546664852576	-4.55013433845582e-15	-10.2979830118984
-37.1544632321934	-4.55010944713436e-15	-10.0144322888367
-37.1544058840225	-4.55010242400898e-15	-9.73200581657316
-37.1544697583751	-4.55011024636112e-15	-9.45065948178004
-37.1541713139025	-4.55007369745432e-15	-9.17023715342463
-37.1542734557076	-4.55008620621778e-15	-8.89089598240191
-37.1544328610236	-4.55010572773878e-15	-8.61251420095274
-37.1546349089589	-4.5501304714745e-15	-8.33505451268391
-37.1547086411312	-4.55013950106139e-15	-8.05844655526261
-37.1549471020932	-4.55016870410676e-15	-7.78272262323329
-37.1551786217087	-4.55019705708237e-15	-7.50781278307453
-37.1551647270595	-4.55019535547861e-15	-7.23363953542023
-37.1553413794312	-4.55021698915477e-15	-6.96025907665563
-37.1553893025084	-4.55022285803908e-15	-6.68757916305665
-37.1555160283378	-4.5502383774772e-15	-6.41560819313773
-37.1558280216883	-4.55027658564302e-15	-6.14433207018866
-37.155978943128	-4.55029506818882e-15	-5.87366230369428
-37.1561173240807	-4.5503120149679e-15	-5.60359539081795
-37.1562012448572	-4.55032229229893e-15	-5.33409641626492
-37.1561407968704	-4.55031488955557e-15	-5.06512537604151
-37.1565505540469	-4.55036507033703e-15	-4.79673603296299
-37.1565627344636	-4.55036656200787e-15	-4.52878395059075
-37.1569069872038	-4.55040872080951e-15	-4.26133312082729
-37.1569277032092	-4.55041125778848e-15	-3.99427780878712
-37.1572152706177	-4.55044647463911e-15	-3.72765629977727
-37.1571072505347	-4.55043324599422e-15	-3.46137339500074
-37.1571992961434	-4.55044451833023e-15	-3.19546122346211
-37.1574300046076	-4.55047277196845e-15	-2.92988319646819
-37.1576646401253	-4.55050150653202e-15	-2.66459936246366
-37.1577055716689	-4.5505065192004e-15	-2.39956967908743
-37.157835223527	-4.55052239697371e-15	-2.13478742662557
-37.1579622914402	-4.55053795830503e-15	-1.87021912237987
-37.1580674486846	-4.5505508363533e-15	-1.60583708295449
-37.1578222632972	-4.55052080980332e-15	-1.34160309033638
-37.1578287450807	-4.55052160359285e-15	-1.07751530944797
-37.1575449930395	-4.55048685398996e-15	-0.813529801257697
-37.1572370400648	-4.55044914062748e-15	-0.549630020094356
-37.1571837128461	-4.55044260992671e-15	-0.285791993246241
-37.1570875302596	-4.55043083095705e-15	-0.0219835116448184
-37.1571230224511	-4.55043517749692e-15	0.241822244930486
-37.1569365933584	-4.55041234651775e-15	0.505649865414075
-37.1567914620196	-4.55039457305481e-15	0.769526679156436
-37.1567135348834	-4.55038502973301e-15	1.03348091223546
-37.1565671500897	-4.5503671027661e-15	1.29753591655293
-37.1811817323731	-0.129859480084459	-10.5902136918636
-37.1811861306228	-0.129859495445844	-10.3053961902731
-37.1810612993094	-0.129859059458371	-10.0216625250436
-37.1811621677993	-0.129859411752974	-9.73907359939829
-37.1808192555983	-0.12985821409335	-9.45741945623656
-37.1811722935385	-0.129859447118262	-9.17695739361529
-37.1808365512314	-0.129858274500303	-8.89730670989992
-37.1809482992517	-0.129858664792896	-8.61871312933245
-37.180975034304	-0.129858758168088	-8.34101437589749
-37.1808862084249	-0.129858447933665	-8.06417336525536
-37.1807879954717	-0.129858104913824	-7.78818292986664
-37.1805065571392	-0.129857121958634	-7.51297653005588
-37.1805961651128	-0.129857434924611	-7.23863486328235
-37.18046222979	-0.129856967140356	-6.96500741145179
-37.180310588138	-0.129856437514746	-6.69210554820894
-37.180427215737	-0.129856844849819	-6.41994874058047
-37.18033792637	-0.129856532996611	-6.1484226891618
-37.1802084608972	-0.129856080823813	-5.87752838304119
-37.1800700147065	-0.129855597284842	-5.60724194775058
-37.1800928255049	-0.129855676954134	-5.33755881522131
-37.1801126686501	-0.129855746258562	-5.06842413468435
-37.1801383494823	-0.129855835951771	-4.79981038109178
-37.1801137631027	-0.129855750081061	-4.53168207927876
-37.1799155522412	-0.129855057807222	-4.26399786054682
-37.1800550769347	-0.129855545112986	-3.99678832112987
-37.1798229808025	-0.129854734491008	-3.7299470817004
-37.1798800373462	-0.129854933767437	-3.46351592022638
-37.1798048386092	-0.129854671127347	-3.19742476634759
-37.1799203884665	-0.129855074698286	-2.93167445587031
-37.18011527798	-0.129855755371942	-2.66622557336248
-37.1801278734983	-0.129855799363213	-2.40103231029127
-37.1802178811357	-0.129856113725061	-2.13608638058723
-37.1804233832521	-0.129856831464432	-1.87136103837259
-37.180302934003	-0.129856410781814	-1.60680782019872
-37.1799540359943	-0.12985519221608	-1.34241035737078
-37.1799489803437	-0.129855174558649	-1.07816333537036
-37.1798498590776	-0.129854828366422	-0.814023110324428
-37.1800515579478	-0.129855532822526	-0.549970846883744
-37.1797189550326	-0.129854371169248	-0.28596706570086
-37.1797785836397	-0.129854579428899	-0.0219970706766282
-37.1798080000893	-0.129854682169174	0.241971356828363
-37.1797466506842	-0.129854467899442	0.505963361821013
-37.1798373448458	-0.129854784659053	0.770008661672345
-37.1799296664763	-0.129855107102784	1.03413295556808
-37.1801501183636	-0.12985587705592	1.29836737084661
-37.2197738208636	-0.259991706100521	-10.6013997481758
-37.219710707629	-0.259991265234931	-10.3162626906903
-37.2199802932462	-0.259993148374386	-10.0323361898415
-37.2199180511786	-0.259992713594168	-9.74940353731925
-37.2200295407523	-0.259993492383546	-9.46756632817906
-37.2198970208966	-0.259992566691102	-9.18668341945312
-37.2199215537235	-0.259992738060535	-8.90682265165856
-37.2200861379843	-0.259993887732829	-8.62794332740692
-37.2200024084297	-0.259993302855827	-8.34992238499798
-37.2199810097992	-0.259993153379732	-8.07280035940976
-37.2201640717911	-0.25999443212473	-7.79657361224797
-37.2201031094204	-0.259994006283593	-7.52111532796856
-37.220121447333	-0.259994134379621	-7.2464625729211
-37.2201571355425	-0.259994383672873	-6.97257102882954
-37.2200368979285	-0.259993543775712	-6.69937849075339
-37.2202942110915	-0.259995341188253	-6.42695017576212
-37.2201564576542	-0.259994378937613	-6.15512000613742
-37.2203221577818	-0.259995536404584	-5.88397730508638
-37.2204138580368	-0.25999617695941	-5.61342903928011
-37.2206235783931	-0.259997641921382	-5.34347516505663
-37.220739560458	-0.259998452092209	-5.07405526860221
-37.2208144823122	-0.259998975444682	-4.80514943236725
-37.2208412289691	-0.259999162278407	-4.53672913913014
