-9.69360037075071	-1.18712366662535e-15	-4.47907219342303
-9.87689318630794	-1.20957056261323e-15	-4.47909778116387
-10.0659076647066	-1.23271816020958e-15	-4.47907945604466
-10.2610082219281	-1.25661108750089e-15	-4.47904713973119
-10.4626222988191	-1.28130169089365e-15	-4.47904654966668
-10.6708353340532	-1.30680043360768e-15	-4.47896668435945
-10.8865831546913	-1.33322192140442e-15	-4.47904476733118
-11.1097099760304	-1.3605470761601e-15	-4.47904814188088
-11.3407355808554	-1.38883955290711e-15	-4.47901743387244
-11.5804281891569	-1.41819343146068e-15	-4.47907360263936
-11.8288517064116	-1.44861653798457e-15	-4.47904724428281
-12.0869272829203	-1.48022168085551e-15	-4.47908598076017
-12.3548276602984	-1.51303001482016e-15	-4.4790378417674
-12.6334759723496	-1.54715459116429e-15	-4.4790128689834
-12.9235985732525	-1.5826843626199e-15	-4.47902496797293
-13.0952911149117	-1.60371063477794e-15	-4.4348274541213
-13.0953728698079	-1.60372064686514e-15	-4.33164886619164
-13.0953235397391	-1.60371460567405e-15	-4.22890941963715
-13.0952770275292	-1.60370890957115e-15	-4.12664076304159
-13.0951916142116	-1.60369844945655e-15	-4.02481659417121
-13.0953891548964	-1.60372264121329e-15	-3.92352104432405
-13.0953064950372	-1.60371251830009e-15	-3.82257018044349
-13.0953969848836	-1.60372360011016e-15	-3.72208652877856
-13.0953345002397	-1.60371594794824e-15	-3.62196329915842
-13.095266257945	-1.60370759067746e-15	-3.52223116235227
-13.0952886707595	-1.60371033545562e-15	-3.42290319143478
-13.0954477912915	-1.60372982210064e-15	-3.32397693048207
-13.0953054732409	-1.60371239316613e-15	-3.22532945762597
-13.095330414142	-1.6037154475456e-15	-3.12706772812765
-13.0952263145395	-1.6037026990211e-15	-3.02910782610094
-13.0953801216307	-1.60372153495729e-15	-2.93152779167063
-13.095324514575	-1.60371472505701e-15	-2.83420939631252
-13.0952493241224	-1.6037055168823e-15	-2.73718578669134
-13.0954683980217	-1.60373234569725e-15	-2.64050960752845
-13.0953705431295	-1.60372036192921e-15	-2.54404467020692
